Lake,Experiment,Treatment,Enclosure,community,ID,mean_J,mean_s,mean_ENS_D,final_stab,initial_stab,rate_change_ort,rate_change_oti,total_impact,mean_biomass,initial_zoop_body_size,mean_TP,mean_TN,mean_DOC,mean_PAR,mean_Temp,mean_Chla,mean_TN_TP_ratio,mean_DN_TP_ratio
Feresjoen,Summer,C,10,phyto,Feresjoen_Summer_C_10_phyto,0.7684628820452947,33.333333333333336,10.572446009740796,NA,NA,NA,NA,NA,5243575.719990274,NA,6.216666666666667,0.2837166666666667,5.9405,179.5,17.733333333333334,1.148025,0.04598502918809773,0.012826117535200436
Feresjoen,Summer,C,10,zoopl,Feresjoen_Summer_C_10_zoopl,0.591712317621663,8.166666666666666,2.819734095385585,NA,NA,NA,NA,NA,14.307647229060132,0.641310153665224,6.216666666666667,0.2837166666666667,5.9405,179.5,17.733333333333334,1.148025,0.04598502918809773,0.012826117535200436
Feresjoen,Summer,C,16,bact,Feresjoen_Summer_C_16_bact,0.7734313393433415,33.833333333333336,11.999657572905965,NA,NA,NA,NA,NA,NA,NA,7.753333333333333,0.28703333333333336,6.5975,244,17.78,1.07118,0.038242930101411714,0.010097908828266102
Feresjoen,Summer,C,16,phyto,Feresjoen_Summer_C_16_phyto,0.808722498680301,27.833333333333332,10.118893802726737,NA,NA,NA,NA,NA,4556498.10637219,NA,7.753333333333333,0.28703333333333336,6.5975,244,17.78,1.07118,0.038242930101411714,0.010097908828266102
Feresjoen,Summer,C,16,zoopl,Feresjoen_Summer_C_16_zoopl,0.6884247637744983,9.5,4.025850426328788,NA,NA,NA,NA,NA,17.633538023460613,0.457918205874349,7.753333333333333,0.28703333333333336,6.5975,244,17.78,1.07118,0.038242930101411714,0.010097908828266102
Feresjoen,Summer,C,7,bact,Feresjoen_Summer_C_7_bact,0.7365360429075154,37.166666666666664,10.142859707182351,NA,NA,NA,NA,NA,NA,NA,6.911666666666667,0.28258333333333335,6.028499999999999,197,17.68,1.150455,0.04110013268692421,0.00934647827997949
Feresjoen,Summer,C,7,phyto,Feresjoen_Summer_C_7_phyto,0.7316845630384132,34.333333333333336,8.068812381218047,NA,NA,NA,NA,NA,3747557.407536916,NA,6.911666666666667,0.28258333333333335,6.028499999999999,197,17.68,1.150455,0.04110013268692421,0.00934647827997949
Feresjoen,Summer,C,7,zoopl,Feresjoen_Summer_C_7_zoopl,0.6534656196966809,9.5,3.922216604154505,NA,NA,NA,NA,NA,11.773778047349762,0.79789376740647,6.911666666666667,0.28258333333333335,6.028499999999999,197,17.68,1.150455,0.04110013268692421,0.00934647827997949
Feresjoen,Summer,F,11,bact,Feresjoen_Summer_F_11_bact,0.7659797483720926,45.125,14.173794967548513,-0.0553203754875473,-0.00851508176827699,-0.00395667114091529,-0.0800798433705004,1.97837712108394,NA,NA,6.828333333333333,0.28728333333333333,5.983,206.5,17.683333333333334,1.84788,0.04241344895947671,0.009792624934720605
Feresjoen,Summer,F,11,phyto,Feresjoen_Summer_F_11_phyto,0.8154862755414548,46.166666666666664,13.8102675377742,-0.438483001107583,-0.878307535111634,0.24543234530203,-0.0931316586495772,15.2478654599112,5823408.83255065,NA,6.828333333333333,0.28728333333333333,5.983,206.5,17.683333333333334,1.84788,0.04241344895947671,0.009792624934720605
Feresjoen,Summer,F,11,zoopl,Feresjoen_Summer_F_11_zoopl,0.6255024151556295,8.333333333333334,3.254716360204837,-0.308883561941178,-0.919015521949027,1.06453270881245,-0.126319791527093,17.1126945605117,9.325229341113264,0.563113537008447,6.828333333333333,0.28728333333333333,5.983,206.5,17.683333333333334,1.84788,0.04241344895947671,0.009792624934720605
Feresjoen,Summer,F,13,bact,Feresjoen_Summer_F_13_bact,0.7168266736685459,45.416666666666664,10.94161787606294,-0.0348026265902246,-0.485687200492625,0.233492716918195,-0.114668166561142,3.56155369581434,NA,NA,7.488333333333333,0.29546666666666666,6.022,247,17.683333333333334,1.967685,0.0397217537553042,0.011947297689458847
Feresjoen,Summer,F,13,phyto,Feresjoen_Summer_F_13_phyto,0.7970876902162264,44.333333333333336,12.718669021787154,-0.451189940311214,-0.568407381109077,0.195141322171777,-0.176973781034402,19.4341121651958,4754843.820219837,NA,7.488333333333333,0.29546666666666666,6.022,247,17.683333333333334,1.967685,0.0397217537553042,0.011947297689458847
Feresjoen,Summer,F,13,zoopl,Feresjoen_Summer_F_13_zoopl,0.5613078350663219,7.833333333333333,2.8574889240974968,-0.474438432877694,-1.27454284716967,0.637294388526636,-0.0456546328170611,22.9129720918594,6.21537677540078,0.611193499656524,7.488333333333333,0.29546666666666666,6.022,247,17.683333333333334,1.967685,0.0397217537553042,0.011947297689458847
Feresjoen,Summer,F,2,bact,Feresjoen_Summer_F_2_bact,0.7754949645090518,44.541666666666664,12.995879348131078,-0.0961261382786614,-0.319361113383138,0.0561685737844073,-0.0113200395370952,2.41573036979995,NA,NA,7.113333333333333,0.2826,5.9465,155.5,17.55,1.3921350000000001,0.040231490780293686,0.010427425134166708
Feresjoen,Summer,F,2,phyto,Feresjoen_Summer_F_2_phyto,0.8424348846916656,44.166666666666664,16.499027361257866,-0.126729689519458,-0.278344169584806,0.0801614702452707,-0.0490507690381664,6.74953972397337,5525373.153562478,NA,7.113333333333333,0.2826,5.9465,155.5,17.55,1.3921350000000001,0.040231490780293686,0.010427425134166708
Feresjoen,Summer,F,2,zoopl,Feresjoen_Summer_F_2_zoopl,0.6674487900718027,8.666666666666666,3.814401865997908,-0.00235624669426653,-0.439552423693044,0.207755403571456,-0.0773899464729613,7.72393190503348,12.051292443167755,1.0009493336075,7.113333333333333,0.2826,5.9465,155.5,17.55,1.3921350000000001,0.040231490780293686,0.010427425134166708
Feresjoen,Summer,F,8,bact,Feresjoen_Summer_F_8_bact,0.7702480275402787,37.458333333333336,12.430805193711706,-0.0544727314434037,-0.719136305713624,0.270183358702365,-0.0931227185063396,4.81319838272961,NA,NA,7.85,0.30085,6.092499999999999,197.5,17.65,1.595955,0.03859551204258615,0.011411070559180891
Feresjoen,Summer,F,8,phyto,Feresjoen_Summer_F_8_phyto,0.8407861418784145,31.833333333333332,12.32725694578845,-0.246964182520614,-0.717101704487116,0.069156599208252,-0.0350826824661432,15.2636768885764,4976706.641067252,NA,7.85,0.30085,6.092499999999999,197.5,17.65,1.595955,0.03859551204258615,0.011411070559180891
Feresjoen,Summer,F,8,zoopl,Feresjoen_Summer_F_8_zoopl,0.6535667789351693,8.166666666666666,3.6770439837398583,-0.0241590463058969,-0.450181407966414,0.568326765581559,-0.0725053084463631,10.6073891157122,9.604202936730234,0.583753218681369,7.85,0.30085,6.092499999999999,197.5,17.65,1.595955,0.03859551204258615,0.011411070559180891
Feresjoen,Summer,FS,15,bact,Feresjoen_Summer_FS_15_bact,0.7430765996687568,43.375,13.497012582754689,-0.0644955943920558,-0.225478485569999,0.0580339370406058,-0.0646801633950149,1.65700503308761,NA,NA,6.911666666666667,0.2879833333333333,5.8555,135,17.866666666666667,1.815,0.04225725869835974,0.010912244228033701
Feresjoen,Summer,FS,15,phyto,Feresjoen_Summer_FS_15_phyto,0.8204112536222689,43.5,14.513632818526654,-0.610514661334664,-0.748551599957668,0.0635084576312625,-0.20406723170089,17.1236510825409,4190896.807498074,NA,6.911666666666667,0.2879833333333333,5.8555,135,17.866666666666667,1.815,0.04225725869835974,0.010912244228033701
Feresjoen,Summer,FS,15,zoopl,Feresjoen_Summer_FS_15_zoopl,0.5708205029638334,8.5,3.0130519370219084,-0.0776542527001791,-1.21399559014152,0.866640443673156,-0.119262310233462,21.1441019719314,6.70727532479839,0.456218600884749,6.911666666666667,0.2879833333333333,5.8555,135,17.866666666666667,1.815,0.04225725869835974,0.010912244228033701
Feresjoen,Summer,FS,4,bact,Feresjoen_Summer_FS_4_bact,0.7756042852005476,42.958333333333336,13.398489250390883,-0.0455243787843654,-0.38301580965961,0.220222052764893,-0.0344150135501704,2.94593006781318,NA,NA,7.428333333333333,0.28341666666666665,5.9585,74.5,17.816666666666666,1.9501499999999998,0.038476541132461205,0.008754344034936874
Feresjoen,Summer,FS,4,phyto,Feresjoen_Summer_FS_4_phyto,0.8531432903350836,45.166666666666664,16.998662324360733,-0.340968891094949,-0.748551599957668,0.368648114969368,-0.0774989819667932,15.9936108803375,4062957.9182053264,NA,7.428333333333333,0.28341666666666665,5.9585,74.5,17.816666666666666,1.9501499999999998,0.038476541132461205,0.008754344034936874
Feresjoen,Summer,FS,4,zoopl,Feresjoen_Summer_FS_4_zoopl,0.6431042981538987,8.666666666666666,3.595743120296225,-0.529500906961409,-0.420531332883447,-0.189770461047286,-0.206486642436227,18.0243997021286,9.72937916798713,0.465801653465362,7.428333333333333,0.28341666666666665,5.9585,74.5,17.816666666666666,1.9501499999999998,0.038476541132461205,0.008754344034936874
Feresjoen,Summer,FS,6,bact,Feresjoen_Summer_FS_6_bact,0.774840335567955,42.625,14.781368088664578,-0.0857227170174815,-0.173907576461784,0.122791788422805,-0.110733433978501,4.80983042925701,NA,NA,7.58,0.29585,5.883,97,17.816666666666666,2.0898,0.03925876046272908,0.00829213626475933
Feresjoen,Summer,FS,6,phyto,Feresjoen_Summer_FS_6_phyto,0.8546254607585353,35.166666666666664,14.41466490484055,-0.246964182520614,-0.913486743236162,0.560596769317581,-0.112411161786473,16.4956746040689,3308843.6764837173,NA,7.58,0.29585,5.883,97,17.816666666666666,2.0898,0.03925876046272908,0.00829213626475933
Feresjoen,Summer,FS,6,zoopl,Feresjoen_Summer_FS_6_zoopl,0.6362325391755949,8.333333333333334,3.3864807737157117,-0.909577211053322,-1.85318966592061,0.290913490355301,-0.111646505257896,15.7227511597014,8.545081662884417,0.579602030733174,7.58,0.29585,5.883,97,17.816666666666666,2.0898,0.03925876046272908,0.00829213626475933
Feresjoen,Summer,FS,9,bact,Feresjoen_Summer_FS_9_bact,0.7582649608999985,44.666666666666664,15.118408208463034,-0.117139327877478,-0.282746356495935,0.285075896307004,-0.0649749169539643,5.16861444501445,NA,NA,8,0.29855,5.9719999999999995,87.5,17.8,2.02113,0.03780656988998334,0.00955545316596443
Feresjoen,Summer,FS,9,phyto,Feresjoen_Summer_FS_9_phyto,0.8260641776820645,41,14.193096891536133,-0.126729689519458,-0.88260449730951,0.633449849622073,-0.149571112858602,15.5803222492455,2980257.6177794766,NA,8,0.29855,5.9719999999999995,87.5,17.8,2.02113,0.03780656988998334,0.00955545316596443
Feresjoen,Summer,FS,9,zoopl,Feresjoen_Summer_FS_9_zoopl,0.5899111421950773,7.5,2.9155406410453684,-0.322596260783805,-1.62945791662451,1.22709988734673,-0.277613474015612,29.9989175473934,19.491141008397843,0.469182764701774,8,0.29855,5.9719999999999995,87.5,17.8,2.02113,0.03780656988998334,0.00955545316596443
Feresjoen,Summer,S,12,bact,Feresjoen_Summer_S_12_bact,0.7893910381011479,44.541666666666664,13.247223048787902,-0.0356314704006254,-0.302089319339066,-0.162428391044653,-0.13516181618447,4.69955655853192,NA,NA,6.996666666666666,0.2741166666666667,5.794,133.5,17.8,1.214385,0.039717786987510766,0.010440929609253772
Feresjoen,Summer,S,12,phyto,Feresjoen_Summer_S_12_phyto,0.8295397727083795,42.166666666666664,14.116483322108563,-0.51672604979157,-0.037205595122886,0.333500315039274,-0.0671511125580551,4.92820215899267,6482744.336278969,NA,6.996666666666666,0.2741166666666667,5.794,133.5,17.8,1.214385,0.039717786987510766,0.010440929609253772
Feresjoen,Summer,S,12,zoopl,Feresjoen_Summer_S_12_zoopl,0.7078607364801374,8.666666666666666,3.973648349403548,-0.456387838987294,-0.155231139702099,0.638346654277508,-0.273173799350988,10.3083598824309,12.070943146904296,0.502516655794852,6.996666666666666,0.2741166666666667,5.794,133.5,17.8,1.214385,0.039717786987510766,0.010440929609253772
Feresjoen,Summer,S,14,bact,Feresjoen_Summer_S_14_bact,0.747193606301667,42.875,11.513776095484843,-0.0663287754737168,-0.0348857782308254,-0.0804998404087889,-0.163447363184815,3.78380106528289,NA,NA,6.9350000000000005,0.27681666666666666,5.875,141,17.85,1.23447,0.04052219336108936,0.010190759535947379
Feresjoen,Summer,S,14,phyto,Feresjoen_Summer_S_14_phyto,0.8013562628956417,40.5,12.53352027180805,-0.438483001107583,-0.120721405899483,0.250196246248994,-0.0772627350039712,6.08714308008663,4289697.280830243,NA,6.9350000000000005,0.27681666666666666,5.875,141,17.85,1.23447,0.04052219336108936,0.010190759535947379
Feresjoen,Summer,S,14,zoopl,Feresjoen_Summer_S_14_zoopl,0.6335249116711206,8.333333333333334,3.3627025135030166,-0.0697119691083717,-0.0564657581773489,0.0985239445748427,-0.321746573395921,8.55814063253851,12.797138390543145,0.491005651884541,6.9350000000000005,0.27681666666666666,5.875,141,17.85,1.23447,0.04052219336108936,0.010190759535947379
Feresjoen,Summer,S,3,bact,Feresjoen_Summer_S_3_bact,0.7080734519572893,39.916666666666664,13.103223123523529,-0.167620109524817,-0.267791335547191,-0.283198134921454,-0.0439684211707213,6.37072456339193,NA,NA,7.305,0.2746166666666667,5.9495000000000005,74,17.733333333333334,1.4076,0.038014155530475637,0.009045405726857214
Feresjoen,Summer,S,3,phyto,Feresjoen_Summer_S_3_phyto,0.8160565325273055,38.333333333333336,13.637238722691416,-0.805044619502968,-0.227527726672723,0.413808882765781,-0.168136224300338,10.6020746629308,8825988.901210936,NA,7.305,0.2746166666666667,5.9495000000000005,74,17.733333333333334,1.4076,0.038014155530475637,0.009045405726857214
Feresjoen,Summer,S,3,zoopl,Feresjoen_Summer_S_3_zoopl,0.44980148826382516,7,1.9472532745288216,-0.533831942600757,-0.653395136719626,-0.767657392238977,-0.00243997725665906,15.4082116511064,20.016231118677858,0.562162518004759,7.305,0.2746166666666667,5.9495000000000005,74,17.733333333333334,1.4076,0.038014155530475637,0.009045405726857214
Feresjoen,Summer,S,5,bact,Feresjoen_Summer_S_5_bact,0.7514245692329564,42.666666666666664,14.060182647687842,-0.0650213408138049,-0.077028221895584,-0.108245328015069,-0.0548426904305188,3.53897840843899,NA,NA,7.66,0.2859833333333333,6.003,87.5,17.78333333333333,1.221555,0.037886382426596185,0.0068092294944459356
Feresjoen,Summer,S,5,phyto,Feresjoen_Summer_S_5_phyto,0.8056070357790222,39.5,12.602881493172022,-0.438483001107583,-0.278344169584806,0.0184690491281098,-0.0723391917443275,10.9564881666655,3744995.647519416,NA,7.66,0.2859833333333333,6.003,87.5,17.78333333333333,1.221555,0.037886382426596185,0.0068092294944459356
Feresjoen,Summer,S,5,zoopl,Feresjoen_Summer_S_5_zoopl,0.6021106734452089,8.833333333333334,3.109986981116103,-0.751592476174255,-0.192529229720016,-1.08574134952482,-0.251365855279413,16.0732670976671,28.626828286769207,0.609112256607068,7.66,0.2859833333333333,6.003,87.5,17.78333333333333,1.221555,0.037886382426596185,0.0068092294944459356
Stortjaern,Spring,C,1,bact,Stortjaern_Spring_C_1_bact,0.6473947692997369,31.875,9.362880605106929,NA,NA,NA,NA,NA,NA,NA,13.485,0.35056,17.155,71.5,16.96666666666667,0.254475,0.02608645651524369,0.010561520284497684
Stortjaern,Spring,C,1,phyto,Stortjaern_Spring_C_1_phyto,0.7156726662773671,21.5,6.472461249868179,NA,NA,NA,NA,NA,1996106.8829954641,NA,13.485,0.35056,17.155,71.5,16.96666666666667,0.254475,0.02608645651524369,0.010561520284497684
Stortjaern,Spring,C,1,zoopl,Stortjaern_Spring_C_1_zoopl,0.4152796355254073,5,1.9737857231384284,NA,NA,NA,NA,NA,5.348084818397399,0.430060922969961,13.485,0.35056,17.155,71.5,16.96666666666667,0.254475,0.02608645651524369,0.010561520284497684
Stortjaern,Spring,C,10,bact,Stortjaern_Spring_C_10_bact,0.68045463914534,28.956521739130434,8.809369446267523,NA,NA,NA,NA,NA,NA,NA,12.743333333333332,0.31086,16.32,63,17.26,0.23657999999999998,0.02429695724878238,0.011063478977741138
Stortjaern,Spring,C,10,phyto,Stortjaern_Spring_C_10_phyto,0.723768802030754,21.666666666666668,6.909594405514566,NA,NA,NA,NA,NA,2295550.615815034,NA,12.743333333333332,0.31086,16.32,63,17.26,0.23657999999999998,0.02429695724878238,0.011063478977741138
Stortjaern,Spring,C,10,zoopl,Stortjaern_Spring_C_10_zoopl,0.519503506096661,6,2.20987990865798,NA,NA,NA,NA,NA,7.139811058559473,0.899007245118049,12.743333333333332,0.31086,16.32,63,17.26,0.23657999999999998,0.02429695724878238,0.011063478977741138
Stortjaern,Spring,C,16,bact,Stortjaern_Spring_C_16_bact,0.632103769859741,28.956521739130434,8.315867958225294,NA,NA,NA,NA,NA,NA,NA,13.375,0.31371666666666664,17.755000000000003,62,17.433333333333334,0.14463,0.02374873849004514,0.008553635435917223
Stortjaern,Spring,C,16,phyto,Stortjaern_Spring_C_16_phyto,0.7427639639853322,19.666666666666668,6.45608009252026,NA,NA,NA,NA,NA,3097207.3794749393,NA,13.375,0.31371666666666664,17.755000000000003,62,17.433333333333334,0.14463,0.02374873849004514,0.008553635435917223
Stortjaern,Spring,C,16,zoopl,Stortjaern_Spring_C_16_zoopl,0.373047429407314,4.833333333333333,1.81303252948274,NA,NA,NA,NA,NA,2.817455622945222,0.955219055768839,13.375,0.31371666666666664,17.755000000000003,62,17.433333333333334,0.14463,0.02374873849004514,0.008553635435917223
Stortjaern,Spring,C,7,bact,Stortjaern_Spring_C_7_bact,0.629801413334843,27.695652173913043,8.305826555800353,NA,NA,NA,NA,NA,NA,NA,12.468333333333334,0.32186000000000003,17.415,67.5,17.233333333333334,0.218925,0.025538104818771817,0.011012123635856116
Stortjaern,Spring,C,7,phyto,Stortjaern_Spring_C_7_phyto,0.7201045227182075,19.333333333333332,5.955919841034088,NA,NA,NA,NA,NA,2083920.7387614863,NA,12.468333333333334,0.32186000000000003,17.415,67.5,17.233333333333334,0.218925,0.025538104818771817,0.011012123635856116
Stortjaern,Spring,C,7,zoopl,Stortjaern_Spring_C_7_zoopl,0.3806680440400942,6.333333333333333,1.8198034299642984,NA,NA,NA,NA,NA,7.708477877600579,1.01687096599185,12.468333333333334,0.32186000000000003,17.415,67.5,17.233333333333334,0.218925,0.025538104818771817,0.011012123635856116
Stortjaern,Spring,F,11,bact,Stortjaern_Spring_F_11_bact,0.5474531993678713,30.91304347826087,9.336533688746478,-0.161743194449953,-0.380603133166639,0.373297648118369,-0.0655370679729144,5.75952596371766,NA,NA,13.613333333333333,0.34358,17.36,66,17.426666666666666,0.261885,0.02477724186019793,0.00921709780451843
Stortjaern,Spring,F,11,phyto,Stortjaern_Spring_F_11_phyto,0.7268401019297757,23.166666666666668,7.178704296222872,-0.467963615653958,-0.214858375508876,-0.103136340097154,-0.0353621128004076,10.446992442903,5826693.180401136,NA,13.613333333333333,0.34358,17.36,66,17.426666666666666,0.261885,0.02477724186019793,0.00921709780451843
Stortjaern,Spring,F,11,zoopl,Stortjaern_Spring_F_11_zoopl,0.13338747496363512,4.166666666666667,1.2757290825050167,-1.26184278028489,-5.2026750936372,1.6871257573407,-0.509205421111828,36.5690843145266,3.0809484502803524,0.941268021379289,13.613333333333333,0.34358,17.36,66,17.426666666666666,0.261885,0.02477724186019793,0.00921709780451843
Stortjaern,Spring,F,13,bact,Stortjaern_Spring_F_13_bact,0.6103576376396873,29.695652173913043,9.092563334479836,-0.0671099863515004,-0.0758000199347464,0.125073268485396,-0.0401168184385404,3.53966551444043,NA,NA,13.915,0.3359666666666667,15.63,75,17.276666666666667,0.257145,0.024122958253248405,0.008273322422258592
Stortjaern,Spring,F,13,phyto,Stortjaern_Spring_F_13_phyto,0.7297576250705635,21.666666666666668,6.89112323893358,-0.467963615653958,-0.471005505391577,0.0322662973021002,-0.0765598697150521,9.96542247003762,5340293.944335643,NA,13.915,0.3359666666666667,15.63,75,17.276666666666667,0.257145,0.024122958253248405,0.008273322422258592
Stortjaern,Spring,F,13,zoopl,Stortjaern_Spring_F_13_zoopl,0.3124299383320547,4.833333333333333,1.455981308114455,-0.892324022112747,-0.645968603420247,-0.2222760562541,-0.73993103983836,54.3567115641076,2.4988696659642833,0.467271909275116,13.915,0.3359666666666667,15.63,75,17.276666666666667,0.257145,0.024122958253248405,0.008273322422258592
Stortjaern,Spring,F,2,bact,Stortjaern_Spring_F_2_bact,0.6015173911969648,33.04545454545455,10.040847108623776,-0.217746427254951,-0.476544426907973,0.171187858026276,-0.0112311201926577,7.15092184219374,NA,NA,13.995000000000001,0.3339833333333333,17.4,48.5,17.033333333333335,0.21098999999999998,0.024242645949391333,0.012862770019488969
Stortjaern,Spring,F,2,phyto,Stortjaern_Spring_F_2_phyto,0.7385472873402162,20.4,7.0097702908277615,-0.0581294802428213,-0.779710178717334,0.330527291584282,-0.0167266334828198,6.43831090506439,1826733.0438127178,NA,13.995000000000001,0.3339833333333333,17.4,48.5,17.033333333333335,0.21098999999999998,0.024242645949391333,0.012862770019488969
Stortjaern,Spring,F,2,zoopl,Stortjaern_Spring_F_2_zoopl,0.2654049555312453,4.333333333333333,1.5536311632958784,-0.838076952141425,-1.60938755936412,0.036619404416053,-0.72107314745136,66.4781300161637,1.9036588706177264,1.01580068047505,13.995000000000001,0.3339833333333333,17.4,48.5,17.033333333333335,0.21098999999999998,0.024242645949391333,0.012862770019488969
Stortjaern,Spring,F,8,bact,Stortjaern_Spring_F_8_bact,0.647405983564398,28.217391304347824,8.953831560720003,-0.0559263446882286,-0.342862805183792,0.173826746095155,-0.0521605623719691,4.10671155385419,NA,NA,14.086666666666666,0.33018,17.615,75.5,17.133333333333333,0.254595,0.02433676381320651,0.00984992425272077
Stortjaern,Spring,F,8,phyto,Stortjaern_Spring_F_8_phyto,0.7840247658565503,19.166666666666668,7.103281441972685,-0.175221205080122,-0.471005505391577,0.60839451447311,-0.0458358218936574,8.97506370838936,3075855.5670889146,NA,14.086666666666666,0.33018,17.615,75.5,17.133333333333333,0.254595,0.02433676381320651,0.00984992425272077
Stortjaern,Spring,F,8,zoopl,Stortjaern_Spring_F_8_zoopl,0.36557770972225534,5.333333333333333,1.8288220209420216,-2.25067960612561,-0.281023042152708,-0.599479893502241,-0.787937440368647,43.6170648786021,4.592457379585025,1.01698160364141,14.086666666666666,0.33018,17.615,75.5,17.133333333333333,0.254595,0.02433676381320651,0.00984992425272077
Stortjaern,Spring,FS,15,bact,Stortjaern_Spring_FS_15_bact,0.5814905064042255,29.391304347826086,8.685825204403178,-0.404937542809724,-0.0663362269037961,-0.393950404826866,-0.0900063365065681,6.80100411220892,NA,NA,14.368333333333332,0.3309666666666667,15.56,45.5,17.566666666666666,0.30294,0.022947332386894295,0.00791855583543241
Stortjaern,Spring,FS,15,phyto,Stortjaern_Spring_FS_15_phyto,0.7571473263713503,18.333333333333332,6.729538173350086,-0.181374544724716,-0.21257273278817,0.498745096138223,-0.066771564800444,9.15646201990134,1760843.9952665328,NA,14.368333333333332,0.3309666666666667,15.56,45.5,17.566666666666666,0.30294,0.022947332386894295,0.00791855583543241
Stortjaern,Spring,FS,15,zoopl,Stortjaern_Spring_FS_15_zoopl,0.210099920038253,4.333333333333333,1.2667961289378518,-0.829976767624454,-2.90340673721533,1.02126790486048,-0.618837064752679,42.3156473614433,1.110241062783173,0.331704504355068,14.368333333333332,0.3309666666666667,15.56,45.5,17.566666666666666,0.30294,0.022947332386894295,0.00791855583543241
Stortjaern,Spring,FS,4,bact,Stortjaern_Spring_FS_4_bact,0.6291218842090402,26.869565217391305,7.757062524910944,-0.179679547331116,-0.373634463850545,0.12850278906792,-0.0573735561004731,6.63373970911871,NA,NA,13.976666666666667,0.3192333333333333,17.32,32,17.400000000000002,0.159975,0.022885872733811277,0.009484086107861795
Stortjaern,Spring,FS,4,phyto,Stortjaern_Spring_FS_4_phyto,0.7736694549433532,19.666666666666668,7.493123832669934,-1.73861943905427,-0.779710178717334,-0.975485474573228,-0.332423860163589,20.0498813662431,1076321.4207075194,NA,13.976666666666667,0.3192333333333333,17.32,32,17.400000000000002,0.159975,0.022885872733811277,0.009484086107861795
Stortjaern,Spring,FS,4,zoopl,Stortjaern_Spring_FS_4_zoopl,0.28422077031960874,3.1666666666666665,1.351420518349375,-0.759638765672393,-3.08463183899788,1.26632761666146,-1.0267705276847,61.9788435987007,0.7115832746085861,0.152,13.976666666666667,0.3192333333333333,17.32,32,17.400000000000002,0.159975,0.022885872733811277,0.009484086107861795
Stortjaern,Spring,FS,6,bact,Stortjaern_Spring_FS_6_bact,0.6584952511126678,29.956521739130434,9.019888427427142,-0.0499203206280167,-0.365442492935957,0.203591152884467,-0.0279982932962888,5.29338610781031,NA,NA,13.873333333333333,0.33306,16.635,40.5,17.466666666666665,0.290145,0.024169747542666348,0.00865511726827381
Stortjaern,Spring,FS,6,phyto,Stortjaern_Spring_FS_6_phyto,0.7491595095312933,21,7.501485579353441,-0.467963615653958,-0.471005505391577,0.0322662973021002,-0.0168305089992692,11.2981370110044,2804003.0271289693,NA,13.873333333333333,0.33306,16.635,40.5,17.466666666666665,0.290145,0.024169747542666348,0.00865511726827381
Stortjaern,Spring,FS,6,zoopl,Stortjaern_Spring_FS_6_zoopl,0.39594006134297777,3.3333333333333335,1.7413951192712118,-1.47995916163864,-5.22254163626388,2.06277308783723,-0.10567206660674,120.50958132439,0.2909802807480645,0.188672321637741,13.873333333333333,0.33306,16.635,40.5,17.466666666666665,0.290145,0.024169747542666348,0.00865511726827381
Stortjaern,Spring,FS,9,bact,Stortjaern_Spring_FS_9_bact,0.5939536823926277,31.956521739130434,8.878134996393213,-0.011020841014279,-0.21207489850502,0.181765650749084,-0.0301849122310259,1.85296900680018,NA,NA,14.693333333333333,0.34802,17.21,30.5,17.433333333333334,0.17543999999999998,0.024556205015885547,0.008333939525658703
Stortjaern,Spring,FS,9,phyto,Stortjaern_Spring_FS_9_phyto,0.7452178370866174,23.666666666666668,7.504645025732368,-1.73861943905427,-0.214858375508876,-1.47655941336359,-0.234828978800756,18.9481875997803,1191064.9414894544,NA,14.693333333333333,0.34802,17.21,30.5,17.433333333333334,0.17543999999999998,0.024556205015885547,0.008333939525658703
Stortjaern,Spring,FS,9,zoopl,Stortjaern_Spring_FS_9_zoopl,0.26194476476300177,5,1.5076419434988166,-1.712034346083,-0.860475604079007,0.553308893587299,-0.886551816604113,39.034144709241,3.9153018771217467,0.806425140495225,14.693333333333333,0.34802,17.21,30.5,17.433333333333334,0.17543999999999998,0.024556205015885547,0.008333939525658703
Stortjaern,Spring,S,12,bact,Stortjaern_Spring_S_12_bact,0.7156752918740743,29.82608695652174,9.744242030879457,-0.0539283420255556,-0.0599769049955037,-0.0077665773381409,-0.0542022099654917,2.36848737165649,NA,NA,12.968333333333334,0.33146,17.57,29.5,17.61,NA,0.025437430420808243,0.009596385196351158
Stortjaern,Spring,S,12,phyto,Stortjaern_Spring_S_12_phyto,0.763353803124299,18.333333333333332,6.304943258429585,NA,-0.214858375508876,-3.24393859173334,-0.536602427849452,34.212388506799,1419241.2246113368,NA,12.968333333333334,0.33146,17.57,29.5,17.61,NA,0.025437430420808243,0.009596385196351158
Stortjaern,Spring,S,12,zoopl,Stortjaern_Spring_S_12_zoopl,0.5406676796937708,6,2.422078333934428,-0.923424710585261,-0.0271106902952016,0.722011527771592,-0.473987198690638,9.87504063811197,6.455628996424465,0.558882055734779,12.968333333333334,0.33146,17.57,29.5,17.61,NA,0.025437430420808243,0.009596385196351158
Stortjaern,Spring,S,14,bact,Stortjaern_Spring_S_14_bact,0.6453284713332141,30.695652173913043,9.270065931154436,-0.0058216623802183,-0.0838603157034816,0.0284557437430022,-0.0723318459848615,1.81380775515655,NA,NA,13.006666666666666,0.31362,17.31,26.5,17.566666666666666,0.14001,0.02436309336680216,0.008837577864696508
